"","dist","estimator","col","rel_bias"
"1","norm_mix1","missForest","X",0.00161669572632772
"2","norm_mix1","missForest","X2",0.00160853740076261
"3","norm_mix1","rfcont10","X",-0.000632246813730086
"4","norm_mix1","rfcont10","X2",-0.00323464136739759
"5","norm_mix1","micePMM","X",0.0777673676364061
"6","norm_mix1","micePMM","X2",0.246159825501182
"7","norm_mix1","missForest","X",0.00129898059702072
"8","norm_mix1","missForest","X2",-0.00113833074845748
"9","norm_mix1","rfcont10","X",-0.0018581643694805
"10","norm_mix1","rfcont10","X2",-0.00680394834644538
"11","norm_mix1","micePMM","X",0.0191195560464168
"12","norm_mix1","micePMM","X2",0.11231209151359
"13","norm_mix1","missForest","X",0.00253638552320679
"14","norm_mix1","missForest","X2",-0.000680417295056301
"15","norm_mix1","rfcont10","X",-0.000320156617235834
"16","norm_mix1","rfcont10","X2",-0.00469979513134711
"17","norm_mix1","micePMM","X",0.0734558703155233
"18","norm_mix1","micePMM","X2",0.232291304018466
"19","norm_mix1","missForest","X",0.00230245513684846
"20","norm_mix1","missForest","X2",-0.000735062568002376
"21","norm_mix1","rfcont10","X",-0.00114634081352694
"22","norm_mix1","rfcont10","X2",-0.00512660959117783
"23","norm_mix1","micePMM","X",0.0444111619220755
"24","norm_mix1","micePMM","X2",0.157959663279772
"25","norm_mix1","missForest","X",0.00368346008414067
"26","norm_mix1","missForest","X2",-0.00154872369768588
"27","norm_mix1","rfcont10","X",-0.000536799856547754
"28","norm_mix1","rfcont10","X2",-0.00306567020145121
"29","norm_mix1","micePMM","X",0.0524791437797765
"30","norm_mix1","micePMM","X2",0.194555460590374
"31","norm_mix1","missForest","X",0.00227914104105253
"32","norm_mix1","missForest","X2",-0.000769609436018781
"33","norm_mix1","rfcont10","X",-0.000690837061006255
"34","norm_mix1","rfcont10","X2",-0.00620140530008473
"35","norm_mix1","micePMM","X",0.0672596931155678
"36","norm_mix1","micePMM","X2",0.175391845189751
"37","norm_mix1","missForest","X",0.00149701377545752
"38","norm_mix1","missForest","X2",0.000186425359766096
"39","norm_mix1","rfcont10","X",-0.00113598728038855
"40","norm_mix1","rfcont10","X2",-0.00365404977405359
"41","norm_mix1","micePMM","X",0.0270573063521027
"42","norm_mix1","micePMM","X2",0.11518484946895
"43","norm_mix1","missForest","X",0.000882340012540395
"44","norm_mix1","missForest","X2",-0.00604656331288078
"45","norm_mix1","rfcont10","X",-0.00220080933691402
"46","norm_mix1","rfcont10","X2",-0.0126344343583668
"47","norm_mix1","micePMM","X",0.0531986587093951
"48","norm_mix1","micePMM","X2",0.14728891696484
"49","norm_mix1","missForest","X",-0.000776190676367028
"50","norm_mix1","missForest","X2",-0.00398612816243671
"51","norm_mix1","rfcont10","X",-0.00208856322258777
"52","norm_mix1","rfcont10","X2",-0.0046826437323616
"53","norm_mix1","micePMM","X",0.0335160070695804
"54","norm_mix1","micePMM","X2",0.162004921463168
"55","norm_mix1","missForest","X",0.0048938903434137
"56","norm_mix1","missForest","X2",0.00242185130019701
"57","norm_mix1","rfcont10","X",0.00188514666663187
"58","norm_mix1","rfcont10","X2",0.000339499551123446
"59","norm_mix1","micePMM","X",0.0398745318800189
"60","norm_mix1","micePMM","X2",0.179005692938777
"61","norm_mix1","missForest","X",0.002648151837088
"62","norm_mix1","missForest","X2",-0.000150839078702725
"63","norm_mix1","rfcont10","X",0.00128716779324667
"64","norm_mix1","rfcont10","X2",-0.00124897417619485
"65","norm_mix1","micePMM","X",0.0393025436737706
"66","norm_mix1","micePMM","X2",0.135846832315927
"67","norm_mix1","missForest","X",0.0021372862918756
"68","norm_mix1","missForest","X2",-0.00127331754474258
"69","norm_mix1","rfcont10","X",0.00214196862093385
"70","norm_mix1","rfcont10","X2",0.00073845350558055
"71","norm_mix1","micePMM","X",0.0721854320375115
"72","norm_mix1","micePMM","X2",0.213123301778814
"73","norm_mix1","missForest","X",-0.00111940117901732
"74","norm_mix1","missForest","X2",-0.00144538409204265
"75","norm_mix1","rfcont10","X",-0.00229819266525499
"76","norm_mix1","rfcont10","X2",-0.00362683922599627
"77","norm_mix1","micePMM","X",0.0443254961776132
"78","norm_mix1","micePMM","X2",0.161343272087168
"79","norm_mix1","missForest","X",0.00263196853051606
"80","norm_mix1","missForest","X2",-0.00046698416454094
"81","norm_mix1","rfcont10","X",-0.0016688926752807
"82","norm_mix1","rfcont10","X2",-0.0110817727342046
"83","norm_mix1","micePMM","X",0.0295442144617453
"84","norm_mix1","micePMM","X2",0.14527290793755
"85","norm_mix1","missForest","X",0.000405572787905761
"86","norm_mix1","missForest","X2",0.000403953415560432
"87","norm_mix1","rfcont10","X",-0.000256110562617762
"88","norm_mix1","rfcont10","X2",-0.00251781269125639
"89","norm_mix1","micePMM","X",0.0351821603322575
"90","norm_mix1","micePMM","X2",0.155945283591383
"91","norm_mix1","missForest","X",-0.00162443565409343
"92","norm_mix1","missForest","X2",-0.0144492273247162
"93","norm_mix1","rfcont10","X",-0.0016023472413873
"94","norm_mix1","rfcont10","X2",-0.00966255728263077
"95","norm_mix1","micePMM","X",0.0403335687007451
"96","norm_mix1","micePMM","X2",0.153414122999904
"97","norm_mix1","missForest","X",0.00159436236513089
"98","norm_mix1","missForest","X2",-0.000290556401809416
"99","norm_mix1","rfcont10","X",-9.43764888172716e-05
"100","norm_mix1","rfcont10","X2",-0.00338513577200616
"101","norm_mix1","micePMM","X",0.0586802956622166
"102","norm_mix1","micePMM","X2",0.198414629815138
"103","norm_mix1","missForest","X",0.00118296893314307
"104","norm_mix1","missForest","X2",-0.00176509727402219
"105","norm_mix1","rfcont10","X",0.000763790275814413
"106","norm_mix1","rfcont10","X2",-0.00377395870499697
"107","norm_mix1","micePMM","X",0.0564477726537764
"108","norm_mix1","micePMM","X2",0.191348825841349
"109","norm_mix1","missForest","X",0.00181125090451695
"110","norm_mix1","missForest","X2",-0.00160386473589536
"111","norm_mix1","rfcont10","X",-0.000922422569759829
"112","norm_mix1","rfcont10","X2",-0.00118629713770668
"113","norm_mix1","micePMM","X",0.0484999414654697
"114","norm_mix1","micePMM","X2",0.18217804339247
"115","norm_mix1","missForest","X",-0.0026830757288171
"116","norm_mix1","missForest","X2",-0.0121518741446834
"117","norm_mix1","rfcont10","X",-0.00438194924174828
"118","norm_mix1","rfcont10","X2",-0.0150662604482634
"119","norm_mix1","micePMM","X",0.0148484084993954
"120","norm_mix1","micePMM","X2",0.0869863182690875
"121","norm_mix1","missForest","X",0.00185789475446807
"122","norm_mix1","missForest","X2",0.00106388287262016
"123","norm_mix1","rfcont10","X",0.000346184159438101
"124","norm_mix1","rfcont10","X2",0.00105086546859634
"125","norm_mix1","micePMM","X",0.020104975575856
"126","norm_mix1","micePMM","X2",0.134768845317308
"127","norm_mix1","missForest","X",0.00179789580708456
"128","norm_mix1","missForest","X2",0.00233998463042617
"129","norm_mix1","rfcont10","X",0.000111442341280021
"130","norm_mix1","rfcont10","X2",0.000427562241456014
"131","norm_mix1","micePMM","X",0.0133109928991457
"132","norm_mix1","micePMM","X2",0.103444172723086
"133","norm_mix1","missForest","X",0.00228422437045772
"134","norm_mix1","missForest","X2",0.000795272905619537
"135","norm_mix1","rfcont10","X",-0.000269416227719255
"136","norm_mix1","rfcont10","X2",-0.00574104950780274
"137","norm_mix1","micePMM","X",0.0492263255350474
"138","norm_mix1","micePMM","X2",0.188810151106258
"139","norm_mix1","missForest","X",0.00231824280994797
"140","norm_mix1","missForest","X2",0.000597453313575746
"141","norm_mix1","rfcont10","X",4.84649115861657e-06
"142","norm_mix1","rfcont10","X2",-0.00174339180515204
"143","norm_mix1","micePMM","X",0.0473929724191358
"144","norm_mix1","micePMM","X2",0.15950452713779
"145","norm_mix1","missForest","X",0.00197215253858141
"146","norm_mix1","missForest","X2",-0.00166087840980289
"147","norm_mix1","rfcont10","X",-9.35888875577273e-05
"148","norm_mix1","rfcont10","X2",-0.00209996699230564
"149","norm_mix1","micePMM","X",0.0427493219535053
"150","norm_mix1","micePMM","X2",0.159171231072859
"151","norm_mix1","missForest","X",-0.000390056004812123
"152","norm_mix1","missForest","X2",-0.00438970498756852
"153","norm_mix1","rfcont10","X",-0.0023557200773684
"154","norm_mix1","rfcont10","X2",-0.00893439002708174
"155","norm_mix1","micePMM","X",0.0176828303682159
"156","norm_mix1","micePMM","X2",0.119071107131799
"157","norm_mix1","missForest","X",-0.000232160149043481
"158","norm_mix1","missForest","X2",-0.00134124357802767
"159","norm_mix1","rfcont10","X",-0.00083281416047587
"160","norm_mix1","rfcont10","X2",-0.00230122892917162
"161","norm_mix1","micePMM","X",0.0172994779434612
"162","norm_mix1","micePMM","X2",0.134212544072026
"163","norm_mix1","missForest","X",0.00174852869772213
"164","norm_mix1","missForest","X2",0.00227883879051349
"165","norm_mix1","rfcont10","X",-6.57280648271863e-05
"166","norm_mix1","rfcont10","X2",-0.00249272650944388
"167","norm_mix1","micePMM","X",0.0524633301080286
"168","norm_mix1","micePMM","X2",0.206664381355666
"169","norm_mix1","missForest","X",0.00250618222766463
"170","norm_mix1","missForest","X2",-0.00250792074706707
"171","norm_mix1","rfcont10","X",0.000770809067610401
"172","norm_mix1","rfcont10","X2",-0.00314054459207669
"173","norm_mix1","micePMM","X",0.0207007527867862
"174","norm_mix1","micePMM","X2",0.117677707655522
"175","norm_mix1","missForest","X",0.00452567399985093
"176","norm_mix1","missForest","X2",0.00188917165689828
"177","norm_mix1","rfcont10","X",0.000864103259537119
"178","norm_mix1","rfcont10","X2",-0.00491836769954068
"179","norm_mix1","micePMM","X",0.0379768343432803
"180","norm_mix1","micePMM","X2",0.152611668656901
"181","norm_mix1","missForest","X",0.00396536063431974
"182","norm_mix1","missForest","X2",0.00124583470997441
"183","norm_mix1","rfcont10","X",0.00153786253269783
"184","norm_mix1","rfcont10","X2",-0.00347072711704
"185","norm_mix1","micePMM","X",0.0881124867406202
"186","norm_mix1","micePMM","X2",0.288138585985424
"187","norm_mix1","missForest","X",0.00371572919332697
"188","norm_mix1","missForest","X2",0.000525445824263837
"189","norm_mix1","rfcont10","X",0.00185129665824024
"190","norm_mix1","rfcont10","X2",-0.00386424324022716
"191","norm_mix1","micePMM","X",0.0692255663660055
"192","norm_mix1","micePMM","X2",0.253575803318679
"193","norm_mix1","missForest","X",0.00131267055996798
"194","norm_mix1","missForest","X2",0.00193679326770102
"195","norm_mix1","rfcont10","X",0.000345448430677964
"196","norm_mix1","rfcont10","X2",-0.000231004986893324
"197","norm_mix1","micePMM","X",0.047813012499494
"198","norm_mix1","micePMM","X2",0.164705740796642
"199","norm_mix1","missForest","X",0.00131613232177186
"200","norm_mix1","missForest","X2",-0.00356045529408022
"201","norm_mix1","rfcont10","X",0.000213406038409358
"202","norm_mix1","rfcont10","X2",-0.00208578203443366
"203","norm_mix1","micePMM","X",0.0534891422656596
"204","norm_mix1","micePMM","X2",0.190205366889513
"205","norm_mix1","missForest","X",-0.000400557459466988
"206","norm_mix1","missForest","X2",7.35851795927722e-05
"207","norm_mix1","rfcont10","X",-0.00152902425517953
"208","norm_mix1","rfcont10","X2",-0.00201920024416569
"209","norm_mix1","micePMM","X",0.0642767971339344
"210","norm_mix1","micePMM","X2",0.222837532054368
"211","norm_mix1","missForest","X",0.00319956134417843
"212","norm_mix1","missForest","X2",0.000383449734387531
"213","norm_mix1","rfcont10","X",0.00206640591613572
"214","norm_mix1","rfcont10","X2",-0.00709777457188199
"215","norm_mix1","micePMM","X",0.0553109364367139
"216","norm_mix1","micePMM","X2",0.148452444211842
"217","norm_mix1","missForest","X",0.00329387188346897
"218","norm_mix1","missForest","X2",0.00168184542333827
"219","norm_mix1","rfcont10","X",0.00354291116891847
"220","norm_mix1","rfcont10","X2",0.0024047932691027
"221","norm_mix1","micePMM","X",0.0525718273387172
"222","norm_mix1","micePMM","X2",0.211326303408453
"223","norm_mix1","missForest","X",0.00244936195938017
"224","norm_mix1","missForest","X2",0.000781617785529765
"225","norm_mix1","rfcont10","X",-0.00204038250713601
"226","norm_mix1","rfcont10","X2",-0.00405778633969733
"227","norm_mix1","micePMM","X",0.0444573583805594
"228","norm_mix1","micePMM","X2",0.181168324582119
"229","norm_mix1","missForest","X",0.00108997424150314
"230","norm_mix1","missForest","X2",8.40301208961947e-05
"231","norm_mix1","rfcont10","X",-0.00250907056100247
"232","norm_mix1","rfcont10","X2",-0.00673753134931598
"233","norm_mix1","micePMM","X",0.0620806006191192
"234","norm_mix1","micePMM","X2",0.237407136430633
"235","norm_mix1","missForest","X",0.0013614212279176
"236","norm_mix1","missForest","X2",-0.00155709347961819
"237","norm_mix1","rfcont10","X",-0.00186065175890726
"238","norm_mix1","rfcont10","X2",-0.00782009803281647
"239","norm_mix1","micePMM","X",0.066682116396084
"240","norm_mix1","micePMM","X2",0.202125704184549
"241","norm_mix1","missForest","X",-0.000494600489498231
"242","norm_mix1","missForest","X2",-0.00215892076322166
"243","norm_mix1","rfcont10","X",-9.97381949097154e-06
"244","norm_mix1","rfcont10","X2",-0.00221117238346535
"245","norm_mix1","micePMM","X",0.047586905430441
"246","norm_mix1","micePMM","X2",0.181981041119344
"247","norm_mix1","missForest","X",0.00121195569161192
"248","norm_mix1","missForest","X2",-0.00239732002542237
"249","norm_mix1","rfcont10","X",-0.00190093331249552
"250","norm_mix1","rfcont10","X2",-0.00525373654478123
"251","norm_mix1","micePMM","X",0.0361890636871014
"252","norm_mix1","micePMM","X2",0.115219604598793
"253","norm_mix1","missForest","X",2.33668430427159e-05
"254","norm_mix1","missForest","X2",-0.00362775463675702
"255","norm_mix1","rfcont10","X",-0.00148800016769457
"256","norm_mix1","rfcont10","X2",-0.00630468642612547
"257","norm_mix1","micePMM","X",0.0646726633632371
"258","norm_mix1","micePMM","X2",0.20829976043141
"259","norm_mix1","missForest","X",0.00112003725685828
"260","norm_mix1","missForest","X2",-6.86866280974474e-05
"261","norm_mix1","rfcont10","X",-0.000252217950922007
"262","norm_mix1","rfcont10","X2",-0.000989141032846086
"263","norm_mix1","micePMM","X",0.0242593865087779
"264","norm_mix1","micePMM","X2",0.134818732421689
"265","norm_mix1","missForest","X",0.000379772386947863
"266","norm_mix1","missForest","X2",-0.0119285620138833
"267","norm_mix1","rfcont10","X",-0.00327805914629886
"268","norm_mix1","rfcont10","X2",-0.0207238410078767
"269","norm_mix1","micePMM","X",0.0320616016549473
"270","norm_mix1","micePMM","X2",0.138967962002838
"271","norm_mix1","missForest","X",0.00324566954126126
"272","norm_mix1","missForest","X2",-0.00274493786618224
"273","norm_mix1","rfcont10","X",-0.00220275003771719
"274","norm_mix1","rfcont10","X2",-0.0163848227883703
"275","norm_mix1","micePMM","X",0.0548333813293749
"276","norm_mix1","micePMM","X2",0.165047200965923
"277","norm_mix1","missForest","X",0.000217944937878967
"278","norm_mix1","missForest","X2",1.90875861381112e-05
"279","norm_mix1","rfcont10","X",-0.0021083019494722
"280","norm_mix1","rfcont10","X2",-0.00358204811655449
"281","norm_mix1","micePMM","X",0.0160222857453332
"282","norm_mix1","micePMM","X2",0.10625475844887
"283","norm_mix1","missForest","X",0.0021632014338131
"284","norm_mix1","missForest","X2",-0.000185064230783127
"285","norm_mix1","rfcont10","X",0.00187473627619839
"286","norm_mix1","rfcont10","X2",0.00175457147072944
"287","norm_mix1","micePMM","X",0.0653081203806003
"288","norm_mix1","micePMM","X2",0.173240549442104
"289","norm_mix1","missForest","X",0.00282290210020308
"290","norm_mix1","missForest","X2",-0.00011990494688241
"291","norm_mix1","rfcont10","X",4.36101902456798e-05
"292","norm_mix1","rfcont10","X2",-0.00319405813784557
"293","norm_mix1","micePMM","X",0.0423094662787802
"294","norm_mix1","micePMM","X2",0.167767458734284
"295","norm_mix1","missForest","X",0.00215983925052421
"296","norm_mix1","missForest","X2",-0.00355972311151875
"297","norm_mix1","rfcont10","X",-0.00135771188918554
"298","norm_mix1","rfcont10","X2",-0.0116824075566887
"299","norm_mix1","micePMM","X",0.0583389118693256
"300","norm_mix1","micePMM","X2",0.194877107206161
"301","norm_mix1","missForest","X",0.00447608583574377
"302","norm_mix1","missForest","X2",0.00223701061312331
"303","norm_mix1","rfcont10","X",0.00157284055238538
"304","norm_mix1","rfcont10","X2",-0.00155799200585049
"305","norm_mix1","micePMM","X",0.0630673805483786
"306","norm_mix1","micePMM","X2",0.183623822038486
"307","norm_mix1","missForest","X",0.00187673081290263
"308","norm_mix1","missForest","X2",-0.000329971615724789
"309","norm_mix1","rfcont10","X",0.000360589824236923
"310","norm_mix1","rfcont10","X2",-0.0034228058565906
"311","norm_mix1","micePMM","X",0.0232495432944071
"312","norm_mix1","micePMM","X2",0.138418816199008
"313","norm_mix1","missForest","X",-0.000696307725774448
"314","norm_mix1","missForest","X2",0.000543347603022104
"315","norm_mix1","rfcont10","X",-0.00110328706228002
"316","norm_mix1","rfcont10","X2",-0.0025406817130107
"317","norm_mix1","micePMM","X",0.0241950707062328
"318","norm_mix1","micePMM","X2",0.143559941950868
"319","norm_mix1","missForest","X",-0.00527496619569157
"320","norm_mix1","missForest","X2",-0.0143608194357177
"321","norm_mix1","rfcont10","X",-0.00706834411143809
"322","norm_mix1","rfcont10","X2",-0.018575922798551
"323","norm_mix1","micePMM","X",0.0392534300682912
"324","norm_mix1","micePMM","X2",0.110322130270676
"325","norm_mix1","missForest","X",0.0028048471787856
"326","norm_mix1","missForest","X2",0.00122664470948242
"327","norm_mix1","rfcont10","X",0.000475815058390561
"328","norm_mix1","rfcont10","X2",-0.00137078799448409
"329","norm_mix1","micePMM","X",0.0291863673618082
"330","norm_mix1","micePMM","X2",0.148351897964133
"331","norm_mix1","missForest","X",0.00127667552116284
"332","norm_mix1","missForest","X2",-0.00167861227646393
"333","norm_mix1","rfcont10","X",-0.000855444368392355
"334","norm_mix1","rfcont10","X2",-0.00536429252159987
"335","norm_mix1","micePMM","X",0.037427724784167
"336","norm_mix1","micePMM","X2",0.192113301764167
"337","norm_mix1","missForest","X",0.00177555013362563
"338","norm_mix1","missForest","X2",-0.000706260711330842
"339","norm_mix1","rfcont10","X",-0.000159121675750162
"340","norm_mix1","rfcont10","X2",-0.00298664273826343
"341","norm_mix1","micePMM","X",0.0467472683918748
"342","norm_mix1","micePMM","X2",0.172525537926209
"343","norm_mix1","missForest","X",0.000533083012608015
"344","norm_mix1","missForest","X2",0.000652581097081661
"345","norm_mix1","rfcont10","X",-0.00214950329018315
"346","norm_mix1","rfcont10","X2",-0.00611766604254083
"347","norm_mix1","micePMM","X",0.0451083971477346
"348","norm_mix1","micePMM","X2",0.148889935477673
"349","norm_mix1","missForest","X",0.000853664630851236
"350","norm_mix1","missForest","X2",0.000571266579845853
"351","norm_mix1","rfcont10","X",-0.000723926121537044
"352","norm_mix1","rfcont10","X2",-0.000159370299494976
"353","norm_mix1","micePMM","X",-0.000995724105723905
"354","norm_mix1","micePMM","X2",0.0650553071236031
"355","norm_mix1","missForest","X",0.00353987492572738
"356","norm_mix1","missForest","X2",-0.000136044966830395
"357","norm_mix1","rfcont10","X",0.000925161241811967
"358","norm_mix1","rfcont10","X2",-0.00502377770347007
"359","norm_mix1","micePMM","X",0.023658785897738
"360","norm_mix1","micePMM","X2",0.125345470270959
"361","norm_mix1","missForest","X",0.0012753765979201
"362","norm_mix1","missForest","X2",-0.00188348851068798
"363","norm_mix1","rfcont10","X",-0.00198812035600915
"364","norm_mix1","rfcont10","X2",-0.00489420200592106
"365","norm_mix1","micePMM","X",0.0471460719356431
"366","norm_mix1","micePMM","X2",0.19605765574618
"367","norm_mix1","missForest","X",0.00400546443206418
"368","norm_mix1","missForest","X2",0.0010700256781957
"369","norm_mix1","rfcont10","X",0.0024992474295833
"370","norm_mix1","rfcont10","X2",-0.000564249581015419
"371","norm_mix1","micePMM","X",0.067620840572449
"372","norm_mix1","micePMM","X2",0.237341228283997
"373","norm_mix1","missForest","X",-0.00102123498478313
"374","norm_mix1","missForest","X2",-0.00745893552529187
"375","norm_mix1","rfcont10","X",-0.00551464594990547
"376","norm_mix1","rfcont10","X2",-0.0164595500431713
"377","norm_mix1","micePMM","X",0.00405901509760342
"378","norm_mix1","micePMM","X2",0.0613845126019705
"379","norm_mix1","missForest","X",0.0026995934308256
"380","norm_mix1","missForest","X2",0.00063642823823673
"381","norm_mix1","rfcont10","X",0.000458858480480329
"382","norm_mix1","rfcont10","X2",-0.00384130442588881
"383","norm_mix1","micePMM","X",0.0637555524204061
"384","norm_mix1","micePMM","X2",0.204345207689444
"385","norm_mix1","missForest","X",-9.45186039243984e-05
"386","norm_mix1","missForest","X2",-0.000552580104258071
"387","norm_mix1","rfcont10","X",-0.00206895263150519
"388","norm_mix1","rfcont10","X2",-0.00405194970438716
"389","norm_mix1","micePMM","X",0.0284635393823274
"390","norm_mix1","micePMM","X2",0.174041212245843
"391","norm_mix1","missForest","X",0.00080331619739904
"392","norm_mix1","missForest","X2",-0.000731650302142839
"393","norm_mix1","rfcont10","X",-0.00149704197084422
"394","norm_mix1","rfcont10","X2",-0.00252106198221247
"395","norm_mix1","micePMM","X",0.0609888060888033
"396","norm_mix1","micePMM","X2",0.194772753121419
"397","norm_mix1","missForest","X",0.000104548297963802
